区站号,纬度,经度,观测场拔海高度,年,月,平均风速
54483.0,40.53,123.54,233.60000000000002,2017.0,10.0,1.7419354838709677
54486.0,40.2,123.17,97.7,2017.0,10.0,2.393548387096774
54493.0,40.43,124.47,260.1,2017.0,10.0,1.3516129032258064
54494.0,40.28,124.03,72.60000000000001,2017.0,10.0,1.6483870967741936
54497.0,40.02,124.2,13.8,2017.0,10.0,2.745161290322581
54499.0,40.13,116.13,76.2,2017.0,10.0,1.3193548387096774
54501.0,39.58,115.41,440.3,2017.0,10.0,1.2774193548387096
54502.0,39.29,116.02,29.3,2017.0,10.0,0.9225806451612905
54503.0,39.04,115.49,12.8,2017.0,10.0,1.2322580645161292
54505.0,39.53,116.09,85.5,2017.0,10.0,1.9000000000000001
54506.0,39.19,115.57,24.6,2017.0,10.0,1.1903225806451612
54507.0,39.2,115.31,49.300000000000004,2017.0,10.0,0.8258064516129032
54510.0,39.55,116.57,18.3,2017.0,10.0,1.0225806451612904
54511.0,39.48,116.28,31.3,2017.0,10.0,1.535483870967742
54512.0,39.25,116.17,21.400000000000002,2017.0,10.0,0.7709677419354839
54513.0,39.57,116.12,63.0,2017.0,10.0,1.2548387096774194
54514.0,39.52,116.15,55.2,2017.0,10.0,1.0193548387096774
54515.0,39.3,116.42,13.700000000000001,2017.0,10.0,1.003225806451613
54517.0,39.04,117.12,2.2,2017.0,10.0,1.2322580645161292
54518.0,39.1,116.24,8.9,2017.0,10.0,1.2645161290322582
54519.0,39.18,116.29,12.200000000000001,2017.0,10.0,0.7322580645161291
54520.0,39.58,117.05,18.1,2017.0,10.0,0.9774193548387097
54521.0,39.42,116.59,9.4,2017.0,10.0,0.8387096774193549
54522.0,39.53,117.44,14.4,2017.0,10.0,0.9483870967741936
54523.0,39.26,117.04,8.200000000000001,2017.0,10.0,1.274193548387097
54525.0,39.44,117.17,5.1000000000000005,2017.0,10.0,1.4870967741935486
54526.0,39.05,117.2,1.9000000000000001,2017.0,10.0,1.5806451612903227
54527.0,39.05,117.03,3.5,2017.0,10.0,2.164516129032258
54528.0,39.14,117.08,3.4000000000000004,2017.0,10.0,1.4612903225806453
54529.0,39.21,117.49,3.9000000000000004,2017.0,10.0,1.9774193548387098
54530.0,39.14,117.46,1.3,2017.0,10.0,1.629032258064516
54531.0,39.44,118.43,43.0,2017.0,10.0,1.4129032258064518
54532.0,39.48,118.05,31.6,2017.0,10.0,1.596774193548387
54533.0,39.35,118.06,8.9,2017.0,10.0,1.8193548387096776
54534.0,39.39,118.06,23.200000000000003,2017.0,10.0,1.7903225806451613
54535.0,39.17,118.28,3.2,2017.0,10.0,1.8161290322580645
54539.0,39.26,118.53,8.5,2017.0,10.0,1.7870967741935484
54540.0,39.44,119.12,17.6,2017.0,10.0,2.1064516129032262
54541.0,39.54,119.14,24.3,2017.0,10.0,1.6193548387096777
54563.0,39.38,122.01,118.7,2017.0,10.0,2.5838709677419356
54565.0,39.36,121.28,70.60000000000001,2017.0,10.0,4.661290322580645
54568.0,39.04,121.45,90.80000000000001,2017.0,10.0,3.925806451612903
54569.0,39.25,121.57,11.700000000000001,2017.0,10.0,2.367741935483871
54575.0,39.24,122.2,43.2,2017.0,10.0,2.435483870967742
54579.0,39.16,122.35,35.5,2017.0,10.0,3.6935483870967745
54584.0,39.43,122.57,34.800000000000004,2017.0,10.0,1.3741935483870968
54590.0,39.55,124.09,3.9000000000000004,2017.0,10.0,2.609677419354839
54594.0,39.43,116.21,37.5,2017.0,10.0,1.235483870967742
54596.0,39.46,116.12,48.900000000000006,2017.0,10.0,1.564516129032258
54597.0,39.44,115.44,407.70000000000005,2017.0,10.0,1.2838709677419355
54601.0,38.59,115.39,13.100000000000001,2017.0,10.0,1.5806451612903227
54602.0,38.44,115.29,16.8,2017.0,10.0,1.4225806451612906
54603.0,38.43,115.46,10.0,2017.0,10.0,1.506451612903226
54604.0,38.25,115.2,29.6,2017.0,10.0,0.935483870967742
54605.0,38.56,115.56,4.4,2017.0,10.0,1.0903225806451613
54606.0,38.13,115.45,17.900000000000002,2017.0,10.0,1.5258064516129033
54607.0,38.42,115.07,47.800000000000004,2017.0,10.0,1.1838709677419355
54608.0,38.0,115.33,26.1,2017.0,10.0,1.203225806451613
54609.0,38.14,115.35,22.400000000000002,2017.0,10.0,1.5612903225806454
54610.0,38.44,116.06,8.1,2017.0,10.0,1.3774193548387097
54611.0,38.56,115.19,44.800000000000004,2017.0,10.0,1.1225806451612905
54612.0,38.51,116.27,4.3,2017.0,10.0,1.1193548387096774
54613.0,38.42,116.37,6.9,2017.0,10.0,1.5419354838709678
54614.0,38.25,116.03,10.9,2017.0,10.0,1.4129032258064518
54615.0,38.35,116.51,8.0,2017.0,10.0,1.806451612903226
54616.0,38.21,116.51,8.0,2017.0,10.0,1.5806451612903227
54617.0,38.12,116.1,13.3,2017.0,10.0,1.670967741935484
54618.0,38.05,116.33,13.200000000000001,2017.0,10.0,1.7000000000000002
54619.0,38.55,116.55,5.5,2017.0,10.0,1.5741935483870968
54620.0,38.29,115.34,18.5,2017.0,10.0,1.238709677419355
54621.0,38.11,115.11,38.1,2017.0,10.0,1.1903225806451612
54622.0,38.59,117.22,3.7,2017.0,10.0,1.603225806451613
54623.0,39.03,117.43,4.800000000000001,2017.0,10.0,1.8612903225806452
54624.0,38.24,117.19,4.5,2017.0,10.0,2.467741935483871
54626.0,38.25,115.49,13.9,2017.0,10.0,1.235483870967742
54627.0,38.02,117.14,8.200000000000001,2017.0,10.0,1.974193548387097
54628.0,38.09,117.29,6.4,2017.0,10.0,1.9645161290322581
54631.0,37.04,115.09,32.4,2017.0,10.0,1.8419354838709676
54632.0,37.04,115.02,34.0,2017.0,10.0,1.596774193548387
54633.0,37.3,115.16,26.1,2017.0,10.0,1.645161290322581
54636.0,39.01,116.07,10.3,2017.0,10.0,1.441935483870968
54640.0,36.55,114.52,36.0,2017.0,10.0,1.4193548387096775
54644.0,38.03,117.07,10.5,2017.0,10.0,2.0193548387096776
54645.0,38.51,117.28,2.2,2017.0,10.0,1.8161290322580645
54646.0,38.27,118.25,30.3,2017.0,10.0,5.748387096774194
54660.0,38.49,121.14,66.7,2017.0,10.0,3.17741935483871
54662.0,38.54,121.38,91.5,2017.0,10.0,2.893548387096774
54700.0,38.02,115.56,16.2,2017.0,10.0,1.5935483870967744
54701.0,37.56,115.12,35.9,2017.0,10.0,0.8935483870967742
54702.0,37.44,115.42,20.700000000000003,2017.0,10.0,1.1580645161290322
54703.0,37.48,115.53,21.3,2017.0,10.0,1.3193548387096774
54704.0,37.31,115.34,24.8,2017.0,10.0,1.8516129032258064
54705.0,37.22,115.23,27.400000000000002,2017.0,10.0,1.370967741935484
54706.0,37.05,115.4,31.5,2017.0,10.0,1.774193548387097
54707.0,37.21,115.59,27.400000000000002,2017.0,10.0,1.5451612903225806
54708.0,37.3,115.44,23.6,2017.0,10.0,1.5193548387096776
54709.0,37.14,116.04,24.8,2017.0,10.0,2.7258064516129035
54710.0,37.52,116.1,18.6,2017.0,10.0,1.2193548387096775
54711.0,37.42,116.17,18.3,2017.0,10.0,1.2645161290322582
54712.0,37.12,116.49,18.5,2017.0,10.0,2.1483870967741936
54713.0,37.53,116.32,14.4,2017.0,10.0,1.5548387096774194
54714.0,37.27,116.2,23.6,2017.0,10.0,1.3548387096774195
54715.0,37.19,116.31,17.6,2017.0,10.0,1.967741935483871
54716.0,37.4,116.48,16.3,2017.0,10.0,1.5225806451612904
54717.0,37.38,116.24,17.1,2017.0,10.0,1.6483870967741936
54718.0,37.09,116.28,22.900000000000002,2017.0,10.0,1.7838709677419358
54719.0,38.02,116.41,11.100000000000001,2017.0,10.0,1.3161290322580648
54722.0,37.45,117.38,6.800000000000001,2017.0,10.0,1.6967741935483873
54723.0,37.39,117.34,10.100000000000001,2017.0,10.0,1.4903225806451612
54724.0,37.19,117.08,14.8,2017.0,10.0,1.396774193548387
54725.0,37.3,117.32,11.700000000000001,2017.0,10.0,1.5870967741935484
54726.0,37.42,117.11,11.5,2017.0,10.0,1.6580645161290324
54727.0,36.41,117.33,121.80000000000001,2017.0,10.0,1.596774193548387
54728.0,37.46,117.21,10.5,2017.0,10.0,1.8548387096774193
54729.0,37.1,117.52,11.5,2017.0,10.0,1.4612903225806453
54730.0,37.42,118.08,6.300000000000001,2017.0,10.0,1.7903225806451613
54731.0,37.29,118.13,11.9,2017.0,10.0,1.6838709677419357
54732.0,37.52,118.31,5.6000000000000005,2017.0,10.0,1.993548387096774
54734.0,37.21,118.0,12.200000000000001,2017.0,10.0,1.3193548387096774
54736.0,37.26,118.4,6.0,2017.0,10.0,1.3451612903225807
54737.0,37.09,118.09,9.4,2017.0,10.0,1.1483870967741936
54738.0,37.03,118.22,14.200000000000001,2017.0,10.0,1.338709677419355
54744.0,37.35,118.33,8.5,2017.0,10.0,1.606451612903226
54749.0,37.11,119.57,48.400000000000006,2017.0,10.0,1.603225806451613
54751.0,37.56,120.44,39.7,2017.0,10.0,4.338709677419355
54752.0,37.48,120.46,60.7,2017.0,10.0,2.6806451612903226
54753.0,37.38,120.2,4.800000000000001,2017.0,10.0,2.445161290322581
54755.0,37.2,120.23,117.80000000000001,2017.0,10.0,2.919354838709678
54759.0,37.19,120.51,205.5,2017.0,10.0,3.690322580645162
54764.0,37.29,121.14,53.900000000000006,2017.0,10.0,2.9322580645161294
54765.0,37.29,121.26,82.0,2017.0,10.0,3.9096774193548387
54766.0,37.26,121.35,39.1,2017.0,10.0,3.193548387096774
54774.0,37.28,122.08,65.4,2017.0,10.0,3.2709677419354843
54776.0,37.24,122.42,47.7,2017.0,10.0,5.364516129032259
54777.0,37.12,122.04,118.0,2017.0,10.0,3.2677419354838713
54778.0,37.1,122.29,61.7,2017.0,10.0,2.703225806451613
54800.0,37.0,115.15,33.300000000000004,2017.0,10.0,2.1483870967741936
54801.0,36.51,115.29,35.300000000000004,2017.0,10.0,1.9000000000000001
54802.0,36.49,115.44,34.0,2017.0,10.0,1.9645161290322581
54803.0,36.59,116.01,27.900000000000002,2017.0,10.0,2.2870967741935484
54804.0,36.18,115.11,45.300000000000004,2017.0,10.0,2.132258064516129
54805.0,36.27,115.28,39.300000000000004,2017.0,10.0,1.7225806451612904
54806.0,36.25,115.58,33.0,2017.0,10.0,1.1483870967741936
54807.0,36.09,115.46,41.2,2017.0,10.0,2.4516129032258065
54808.0,36.14,115.38,37.800000000000004,2017.0,10.0,2.1
54809.0,36.33,115.17,41.300000000000004,2017.0,10.0,1.1193548387096774
54810.0,36.52,116.16,27.1,2017.0,10.0,1.7000000000000002
54811.0,36.56,116.37,20.6,2017.0,10.0,1.6193548387096777
54812.0,36.44,116.43,24.700000000000003,2017.0,10.0,2.390322580645161
54814.0,36.32,116.15,29.700000000000003,2017.0,10.0,2.4290322580645163
54815.0,36.23,116.16,31.400000000000002,2017.0,10.0,1.667741935483871
54816.0,36.31,116.48,98.9,2017.0,10.0,2.806451612903226
54817.0,35.59,115.52,42.1,2017.0,10.0,1.6419354838709677
54818.0,36.15,116.25,79.9,2017.0,10.0,2.8774193548387097
54819.0,36.11,116.48,113.60000000000001,2017.0,10.0,0.6677419354838711
54820.0,36.49,115.12,39.0,2017.0,10.0,1.7483870967741937
54821.0,37.0,117.12,20.400000000000002,2017.0,10.0,1.238709677419355
54822.0,36.52,117.44,47.400000000000006,2017.0,10.0,1.3129032258064517
54823.0,36.36,117.0,170.3,2017.0,10.0,1.8096774193548388
54824.0,36.38,117.57,95.0,2017.0,10.0,1.103225806451613
54825.0,36.31,117.51,189.70000000000002,2017.0,10.0,1.2548387096774194
54826.0,36.15,117.06,1533.7,2017.0,10.0,5.187096774193549
54827.0,36.1,117.09,128.6,2017.0,10.0,1.4870967741935486
54828.0,36.14,117.41,229.3,2017.0,10.0,1.4290322580645163
54829.0,36.46,117.52,85.7,2017.0,10.0,1.4225806451612906
54830.0,36.49,117.56,34.4,2017.0,10.0,1.5806451612903227
54831.0,36.39,118.3,102.5,2017.0,10.0,1.3290322580645162
54832.0,36.52,118.48,23.400000000000002,2017.0,10.0,1.409677419354839
54833.0,36.58,118.05,15.100000000000001,2017.0,10.0,1.3129032258064517
54834.0,36.52,118.17,46.300000000000004,2017.0,10.0,1.306451612903226
54835.0,36.28,118.34,149.5,2017.0,10.0,2.5322580645161294
54836.0,36.11,118.1,305.1,2017.0,10.0,1.3774193548387097
54837.0,36.41,118.5,78.80000000000001,2017.0,10.0,1.6774193548387097
54841.0,36.52,119.25,23.5,2017.0,10.0,2.2129032258064516
54842.0,36.47,120.0,62.2,2017.0,10.0,1.5935483870967744
54843.0,36.45,119.12,22.200000000000003,2017.0,10.0,1.4870967741935486
54844.0,36.25,119.11,62.7,2017.0,10.0,1.5225806451612904
54846.0,36.23,119.44,51.5,2017.0,10.0,2.0322580645161294
54848.0,35.59,119.25,82.60000000000001,2017.0,10.0,1.7645161290322582
54849.0,36.13,120.02,84.4,2017.0,10.0,3.5516129032258066
54851.0,36.54,120.34,76.9,2017.0,10.0,1.7483870967741937
54852.0,36.58,120.44,54.400000000000006,2017.0,10.0,1.7870967741935484
54853.0,36.08,120.31,54.0,2017.0,10.0,3.8967741935483873
54855.0,36.24,120.23,47.800000000000004,2017.0,10.0,2.4225806451612906
54857.0,36.04,120.2,76.0,2017.0,10.0,3.3548387096774195
54861.0,36.56,121.32,45.400000000000006,2017.0,10.0,2.045161290322581
54863.0,36.47,121.11,40.900000000000006,2017.0,10.0,1.8774193548387097
54871.0,36.56,122.29,9.8,2017.0,10.0,3.374193548387097
54900.0,35.42,115.01,53.7,2017.0,10.0,1.6580645161290324
54901.0,36.05,115.1,47.5,2017.0,10.0,2.1258064516129034
54902.0,35.57,115.09,49.300000000000004,2017.0,10.0,2.2838709677419358
54903.0,35.51,115.29,46.0,2017.0,10.0,1.970967741935484
54904.0,35.35,115.31,50.1,2017.0,10.0,1.803225806451613
54905.0,35.35,115.56,46.2,2017.0,10.0,1.5258064516129033
54906.0,35.15,115.25,49.900000000000006,2017.0,10.0,1.4935483870967743
54907.0,34.59,116.39,34.300000000000004,2017.0,10.0,1.5129032258064516
54908.0,35.16,115.06,57.300000000000004,2017.0,10.0,1.929032258064516
54909.0,35.05,115.31,51.5,2017.0,10.0,1.8096774193548388
54910.0,35.49,116.03,40.900000000000006,2017.0,10.0,1.8806451612903226
54911.0,35.56,116.24,44.0,2017.0,10.0,1.409677419354839
54912.0,35.46,116.3,41.800000000000004,2017.0,10.0,1.667741935483871
54913.0,35.45,116.49,62.2,2017.0,10.0,1.1
54914.0,35.25,116.05,40.6,2017.0,10.0,1.3806451612903228
54915.0,35.26,116.36,33.300000000000004,2017.0,10.0,1.1096774193548389
54916.0,35.34,116.51,51.7,2017.0,10.0,1.0
54917.0,35.08,116.2,35.800000000000004,2017.0,10.0,2.141935483870968
54918.0,35.36,116.58,62.300000000000004,2017.0,10.0,1.0903225806451613
54919.0,35.23,116.59,88.7,2017.0,10.0,1.3258064516129033
54920.0,35.39,117.17,110.4,2017.0,10.0,1.238709677419355
54921.0,35.25,116.2,38.1,2017.0,10.0,1.6548387096774193
54922.0,35.52,117.45,206.0,2017.0,10.0,1.6483870967741936
54923.0,35.43,117.56,202.20000000000002,2017.0,10.0,1.0580645161290323
54925.0,35.3,117.41,161.20000000000002,2017.0,10.0,1.8967741935483873
54927.0,35.06,117.12,74.9,2017.0,10.0,1.1096774193548389
54929.0,35.16,117.58,121.2,2017.0,10.0,1.0419354838709678
54932.0,35.46,118.39,186.70000000000002,2017.0,10.0,2.1225806451612903
54935.0,35.32,118.26,119.4,2017.0,10.0,1.3354838709677421
54936.0,35.34,118.5,107.4,2017.0,10.0,1.8935483870967742
54938.0,35.15,118.25,124.0,2017.0,10.0,2.4580645161290327
54939.0,35.1,118.49,113.80000000000001,2017.0,10.0,1.6870967741935485
54940.0,35.45,119.12,148.20000000000002,2017.0,10.0,1.135483870967742
54943.0,35.53,120.0,10.4,2017.0,10.0,1.803225806451613
54945.0,35.28,119.33,64.4,2017.0,10.0,3.448387096774194
55228.0,32.3,80.05,4278.6,2017.0,10.0,2.338709677419355
55248.0,32.09,84.25,4414.900000000001,2017.0,10.0,2.612903225806452
55279.0,31.23,90.01,14700.0,2017.0,10.0,3.796774193548387
55294.0,32.21,91.06,14800.0,2017.0,10.0,3.374193548387097
55299.0,31.29,92.04,4507.0,2017.0,10.0,2.412903225806452
55437.0,30.17,81.15,13900.0,2017.0,10.0,2.303225806451613
55472.0,30.57,88.38,14672.0,2017.0,10.0,3.0612903225806454
55493.0,30.29,91.06,14200.0,2017.0,10.0,2.1612903225806455
55569.0,29.05,87.36,14000.0,2017.0,10.0,2.4645161290322584
55572.0,29.41,89.06,14000.0,2017.0,10.0,1.693548387096774
55578.0,29.15,88.53,3836.0,2017.0,10.0,1.5225806451612904
55585.0,29.26,90.1,13807.300000000001,2017.0,10.0,1.9967741935483874
55589.0,29.18,90.59,13555.300000000001,2017.0,10.0,1.4193548387096775
55591.0,29.4,91.08,3648.9,2017.0,10.0,1.7193548387096778
55593.0,29.51,91.44,3804.3,2017.0,10.0,2.545161290322581
55597.0,29.02,91.41,3740.0,2017.0,10.0,3.47741935483871
55598.0,29.16,91.46,3560.0,2017.0,10.0,2.1483870967741936
55655.0,28.11,85.58,13810.0,2017.0,10.0,4.506451612903226
55664.0,28.38,87.05,14300.0,2017.0,10.0,2.109677419354839
55680.0,28.55,89.36,14040.0,2017.0,10.0,2.361290322580645
55681.0,28.58,90.24,14431.7,2017.0,10.0,1.8258064516129033
55690.0,27.59,91.57,14280.300000000001,2017.0,10.0,3.538709677419355
55696.0,28.25,92.28,13860.0,2017.0,10.0,2.3161290322580643
55773.0,27.44,89.05,14300.0,2017.0,10.0,4.0677419354838715
56004.0,34.13,92.26,4533.1,2017.0,10.0,3.1838709677419357
56016.0,33.51,95.37,4179.1,2017.0,10.0,1.567741935483871
56018.0,32.53,95.17,4066.4,2017.0,10.0,1.774193548387097
56021.0,34.07,95.48,4175.0,2017.0,10.0,2.1838709677419357
56029.0,33.0,96.58,3716.9,2017.0,10.0,1.1774193548387097
56033.0,34.55,98.13,4272.3,2017.0,10.0,3.0580645161290327
56034.0,33.48,97.08,4415.400000000001,2017.0,10.0,2.413793103448276
56038.0,32.59,98.06,4200.0,2017.0,10.0,1.9000000000000001
56043.0,34.29,100.14,3719.0,2017.0,10.0,1.7806451612903225
56045.0,33.58,99.54,14050.0,2017.0,10.0,1.3258064516129033
56046.0,33.45,99.39,3967.5,2017.0,10.0,1.6548387096774193
56065.0,34.44,101.36,13500.0,2017.0,10.0,1.8774193548387097
56067.0,33.26,101.29,3628.5,2017.0,10.0,1.693548387096774
56071.0,34.36,102.3,3190.6000000000004,2017.0,10.0,2.193103448275862
56074.0,34.0,102.05,3471.4,2017.0,10.0,1.9516129032258065
56079.0,33.35,102.58,3441.4,2017.0,10.0,2.3225806451612905
56080.0,35.0,102.54,2910.0,2017.0,10.0,1.5666666666666667
56081.0,34.42,103.21,2810.2000000000003,2017.0,10.0,2.2466666666666666
56082.0,34.35,103.3,2592.1000000000004,2017.0,10.0,1.9000000000000001
56084.0,34.04,103.14,2374.2000000000003,2017.0,10.0,1.7580645161290325
56091.0,34.51,104.28,1883.3000000000002,2017.0,10.0,1.5483870967741937
56092.0,35.0,104.39,1728.2,2017.0,10.0,1.370967741935484
56093.0,34.26,104.01,2315.0,2017.0,10.0,1.5935483870967744
56094.0,33.47,104.22,1329.3000000000002,2017.0,10.0,1.806451612903226
56095.0,34.02,104.23,1753.2,2017.0,10.0,1.2161290322580647
56096.0,33.24,104.55,1079.1000000000001,2017.0,10.0,1.364516129032258
56097.0,33.16,104.15,1440.5,2017.0,10.0,1.3354838709677421
56106.0,31.53,93.47,4022.8,2017.0,10.0,2.109677419354839
56109.0,31.29,93.47,13940.0,2017.0,10.0,0.7483870967741936
56116.0,31.25,95.36,3873.1000000000004,2017.0,10.0,1.4483870967741936
56125.0,32.12,96.28,3643.7000000000003,2017.0,10.0,1.5290322580645164
56128.0,31.13,96.36,13810.0,2017.0,10.0,1.267741935483871
56137.0,31.09,97.1,3315.0,2017.0,10.0,1.6161290322580646
56144.0,31.48,98.35,3184.0,2017.0,10.0,1.2322580645161292
56146.0,31.37,100.0,3393.5,2017.0,10.0,1.5258064516129033
56147.0,31.13,98.5,3260.0,2017.0,10.0,2.1032258064516127
56151.0,32.56,100.45,13530.0,2017.0,10.0,1.0548387096774194
56152.0,32.17,100.2,3893.9,2017.0,10.0,1.8516129032258064
56158.0,31.24,100.4,3250.0,2017.0,10.0,1.5451612903225806
56164.0,32.16,100.58,3292.9,2017.0,10.0,1.370967741935484
56167.0,30.59,101.07,2957.2000000000003,2017.0,10.0,1.503225806451613
56168.0,31.29,102.04,2168.9,2017.0,10.0,0.8774193548387097
56171.0,32.54,101.42,3275.1000000000004,2017.0,10.0,1.3838709677419354
56172.0,31.54,102.14,2664.4,2017.0,10.0,1.103225806451613
56173.0,32.48,102.33,3491.6000000000004,2017.0,10.0,2.1677419354838707
56178.0,31.0,102.21,2438.0,2017.0,10.0,2.035483870967742
56180.0,31.41,103.51,1590.1000000000001,2017.0,10.0,2.6548387096774193
56181.0,30.41,103.42,541.7,2017.0,10.0,1.203225806451613
56182.0,32.4,103.36,2881.3,2017.0,10.0,2.1
56183.0,31.3,103.37,1370.1000000000001,2017.0,10.0,1.693548387096774
56184.0,31.26,103.1,1896.7,2017.0,10.0,1.603225806451613
56185.0,32.05,102.59,2400.1,2017.0,10.0,1.3483870967741938
56186.0,31.2,104.12,589.0,2017.0,10.0,1.132258064516129
56187.0,30.45,103.52,547.7,2017.0,10.0,1.3032258064516131
56188.0,31.0,103.4,698.5,2017.0,10.0,0.9096774193548388
56189.0,30.59,103.56,581.7,2017.0,10.0,1.435483870967742
56190.0,31.33,104.33,519.4,2017.0,10.0,1.0580645161290323
56192.0,32.57,104.4,1014.3000000000001,2017.0,10.0,1.9516129032258065
56193.0,32.25,104.31,893.2,2017.0,10.0,0.7870967741935484
56194.0,31.38,104.27,597.2,2017.0,10.0,1.3935483870967742
56195.0,31.48,104.44,543.1,2017.0,10.0,1.064516129032258
56196.0,31.27,104.44,522.7,2017.0,10.0,1.5935483870967744
56197.0,31.09,104.1,535.7,2017.0,10.0,1.693548387096774
56198.0,31.19,104.3,525.7,2017.0,10.0,1.238709677419355
56199.0,31.02,104.41,423.5,2017.0,10.0,1.167741935483871
56202.0,30.4,93.17,14488.800000000001,2017.0,10.0,2.1161290322580646
56223.0,30.45,95.5,13640.0,2017.0,10.0,2.419354838709678
56227.0,29.52,95.46,12736.0,2017.0,10.0,1.1225806451612905
56228.0,30.03,96.55,13260.0,2017.0,10.0,1.164516129032258
56247.0,30.0,99.06,2589.2000000000003,2017.0,10.0,1.4645161290322581
56251.0,30.56,100.19,3000.0,2017.0,10.0,2.1548387096774193
56257.0,30.0,100.16,3948.9,2017.0,10.0,1.9806451612903224
56263.0,30.53,101.53,1949.7,2017.0,10.0,3.1
56267.0,30.02,101.01,12600.900000000001,2017.0,10.0,1.838709677419355
56272.0,30.49,103.53,558.5,2017.0,10.0,0.7741935483870969
56273.0,30.23,102.49,1022.0,2017.0,10.0,1.8161290322580645
56276.0,30.27,103.49,467.0,2017.0,10.0,1.0903225806451613
56278.0,30.04,102.46,755.8000000000001,2017.0,10.0,0.8290322580645162
56279.0,30.1,102.57,744.1,2017.0,10.0,0.8580645161290322
56280.0,30.05,103.07,691.3000000000001,2017.0,10.0,0.9258064516129032
56281.0,30.11,103.3,510.8,2017.0,10.0,0.996774193548387
56284.0,30.27,103.26,518.5,2017.0,10.0,1.0161290322580647
56285.0,30.34,103.28,544.7,2017.0,10.0,1.1935483870967742
56286.0,30.37,104.16,505.3,2017.0,10.0,1.5096774193548388
56287.0,29.59,103.0,627.6,2017.0,10.0,0.6903225806451614
56288.0,30.35,103.55,494.6,2017.0,10.0,1.0548387096774194
56289.0,30.12,103.52,437.0,2017.0,10.0,0.9580645161290322
56290.0,30.47,104.11,514.5,2017.0,10.0,1.1806451612903226
56291.0,30.56,104.17,469.0,2017.0,10.0,1.3193548387096774
56295.0,30.23,104.33,448.5,2017.0,10.0,1.5935483870967744
56296.0,30.49,104.26,493.5,2017.0,10.0,1.6322580645161293
56297.0,30.01,104.09,436.5,2017.0,10.0,1.2838709677419355
56298.0,30.08,104.36,417.0,2017.0,10.0,1.3258064516129033
56307.0,29.09,92.35,13260.0,2017.0,10.0,1.2870967741935484
56312.0,29.4,94.2,2991.8,2017.0,10.0,1.603225806451613
56317.0,29.13,94.13,12950.0,2017.0,10.0,0.9064516129032258
56331.0,29.4,97.5,13780.0,2017.0,10.0,1.5161290322580647
56342.0,29.41,98.36,13870.0,2017.0,10.0,2.829032258064516
56357.0,29.03,100.18,3727.7000000000003,2017.0,10.0,1.8225806451612905
56371.0,29.53,102.13,1403.2,2017.0,10.0,1.8354838709677421
56373.0,29.47,102.51,797.5,2017.0,10.0,1.2612903225806453
56374.0,30.03,101.58,2615.7000000000003,2017.0,10.0,2.909677419354839
56376.0,29.2,102.38,1098.0,2017.0,10.0,1.803225806451613
56378.0,29.14,102.21,890.7,2017.0,10.0,1.6161290322580646
56380.0,29.53,103.21,571.2,2017.0,10.0,1.6
56381.0,30.04,103.31,630.2,2017.0,10.0,1.693548387096774
56382.0,29.45,103.33,475.0,2017.0,10.0,1.1709677419354838
56383.0,29.5,103.52,455.20000000000005,2017.0,10.0,1.2548387096774194
56384.0,29.36,103.29,446.70000000000005,2017.0,10.0,0.864516129032258
56385.0,29.31,103.2,3069.9,2017.0,10.0,2.9000000000000004
56386.0,29.34,103.45,424.20000000000005,2017.0,10.0,1.1193548387096774
56387.0,29.14,103.16,642.2,2017.0,10.0,1.2225806451612904
56389.0,29.12,103.57,387.6,2017.0,10.0,1.103225806451613
56390.0,29.4,104.04,404.40000000000003,2017.0,10.0,1.3774193548387097
56391.0,30.05,103.49,415.40000000000003,2017.0,10.0,0.7032258064516129
56393.0,29.46,104.51,369.40000000000003,2017.0,10.0,1.3806451612903228
56394.0,29.27,104.26,384.1,2017.0,10.0,1.164516129032258
56395.0,29.31,104.4,351.1,2017.0,10.0,1.441935483870968
56396.0,29.21,104.46,352.6,2017.0,10.0,1.209677419354839
56399.0,29.11,104.59,306.2,2017.0,10.0,1.0290322580645161
56434.0,28.39,97.28,2327.6,2017.0,10.0,1.3354838709677421
56441.0,28.43,99.17,12422.900000000001,2017.0,10.0,1.4870967741935486
56443.0,28.56,99.48,2842.0,2017.0,10.0,2.0870967741935487
56444.0,28.29,98.54,3319.0,2017.0,10.0,1.5161290322580647
56449.0,28.01,99.44,3554.2000000000003,2017.0,10.0,1.238709677419355
56459.0,27.56,101.16,2426.5,2017.0,10.0,1.6193548387096777
56462.0,29.0,101.3,2925.0,2017.0,10.0,2.3161290322580643
56473.0,28.57,102.46,1060.3,2017.0,10.0,1.135483870967742
56474.0,28.33,102.1,1774.0,2017.0,10.0,1.506451612903226
56475.0,28.39,102.31,1659.5,2017.0,10.0,1.0838709677419354
56478.0,28.18,102.26,1818.1000000000001,2017.0,10.0,2.5580645161290327
56479.0,28.0,102.51,2132.4,2017.0,10.0,1.5548387096774194
56480.0,28.49,103.32,564.1,2017.0,10.0,1.2258064516129032
56483.0,28.35,103.57,496.6,2017.0,10.0,0.5483870967741935
56485.0,28.16,103.35,1255.8000000000002,2017.0,10.0,1.1161290322580646
56487.0,28.2,103.08,1943.9,2017.0,10.0,1.4451612903225808
56489.0,28.14,103.37,975.6,2017.0,10.0,1.6225806451612905
56490.0,28.57,103.54,424.0,2017.0,10.0,0.8774193548387097
56491.0,28.42,104.34,287.0,2017.0,10.0,0.8580645161290322
